date,low,open,close
2026-06-23,26.3,28.0,27.0
2026-06-16,26.3,28.0,27.0
2026-06-09,26.3,28.0,27.0
2026-06-02,26.3,28.0,27.0
2026-05-26,26.3,28.0,27.0
2026-05-19,26.3,28.0,27.0
2026-05-12,26.3,28.0,27.0
2026-04-28,26.3,28.0,27.0
2026-04-21,26.3,28.0,27.0
2026-04-14,26.3,28.0,27.0
2026-04-07,26.3,28.0,27.0
2026-03-31,26.3,28.0,27.0
2026-03-24,26.3,28.0,27.0
2026-03-17,26.3,28.0,27.0
2026-03-10,26.3,28.0,27.0
2026-03-03,24.3,26.0,25.0
2026-02-24,19.3,21.0,20.0
2026-02-10,19.3,21.0,20.0
2026-02-03,19.3,21.0,20.0
2026-01-27,19.3,21.0,20.0
2026-01-20,17.3,19.0,18.0
2026-01-13,13.3,15.0,14.0
2026-01-06,13.3,15.0,14.0
2025-12-30,13.3,15.0,14.0
